Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,New Zealand,1970,2824068,1000419,0.35424748,354.24748,,,,,,52152200,18.467049,0,0,0,705000,0.24963988,249.63988,298000,0.10552154,105.52154,294000,0.104105145,104.105145,,,,4000,0.001416397,1.4163965,,,,104.149765,285.3418191,471.3201,34.01094,36.097927
,New Zealand,1971,2868891,1026799,0.35790798,357.90798,,,,,,54940108,19.150295,1000,0.000348567,0.34856674,699000,0.24364816,243.64816,313000,0.10910139,109.10139,308000,0.10735856,107.35856,,,,4000,0.001394267,1.394267,,,,107.35622,294.1266272,487.52777,35.017906,37.42051
,New Zealand,1972,2920886,1052193,0.36023077,360.23077,,,,,,55603010,19.03635,1000,0.000342362,0.34236186,727000,0.24889708,248.89708,331000,0.11332178,113.32178,326000,0.11160997,111.60997,,,,5000,0.001711809,1.7118093,,,,111.494736,305.4650271,507.7521,36.536076,39.024662
,New Zealand,1973,2980643,1067880,0.3582717,358.2717,,,,,,57956010,19.44413,2000,0.000670996,0.67099615,750000,0.25162357,251.62357,334000,0.11205636,112.05636,330000,0.11071437,110.71437,,,,4000,0.001341992,1.3419923,,,,110.67635,303.2228737,499.56335,36.484173,38.0892
,New Zealand,1974,3042806,972712,0.31967598,319.67598,,,,,,58405010,19.194456,4000,0.001314576,1.3145761,626000,0.20573115,205.73115,325000,0.10680931,106.80931,317000,0.10418016,104.18016,,,,6000,0.001971864,1.9718641,,,,104.32665,285.8264355,470.02997,34.542202,35.792282
,New Zealand,1975,3095434,1065889,0.34434235,344.34235,,,,,,55611000,17.965494,2000,0.000646113,0.64611295,676000,0.21838617,218.38617,408000,0.13180704,131.80704,402000,0.1298687,129.8687,,,,5000,0.001615282,1.6152824,,,,129.83636,355.7160512,535.8389,43.305344,38.903103
,New Zealand,1976,3127819,1207789,0.38614416,386.14416,,,,,,59743010,19.100533,2000,0.000639423,0.6394232,741000,0.23690629,236.90629,464000,0.14834619,148.34619,456000,0.14578849,145.78849,,,,7000,0.002237981,2.2379812,,,,145.79747,399.4451193,562.5946,49.02326,39.232525
,New Zealand,1977,3141172,1127390,0.35890743,358.90743,,,,,,61319010,19.52106,1000,0.000318353,0.3183525,791000,0.25181684,251.81684,343000,0.10919491,109.19491,337000,0.1072848,107.2848,,,,5000,0.001591763,1.5917625,,,,107.21613,293.742819,445.40826,35.632664,32.520767
,New Zealand,1978,3143303,1142830,0.36357614,363.57614,,,,,,68361000,21.748142,1000,0.000318137,0.31813668,714000,0.22714959,227.14959,421000,0.13393554,133.93554,406000,0.12916349,129.16349,,,,13000,0.004135777,4.135777,,,,129.14964,353.8346266,519.62476,43.063152,37.239773
,New Zealand,1979,3142535,1100431,0.35017303,350.17303,,,,,,65368010,20.801044,2000,0.000636429,0.6364289,824000,0.2622087,262.2087,341000,0.10851112,108.51112,323000,0.10278326,102.78326,,,,17000,0.005409645,5.4096454,,,,102.6461,281.222189,437.08917,33.929295,32.42244
,New Zealand,1980,3147166,1126716,0.35800973,358.00973,,,,,,67471000,21.438654,3000,0.000953239,0.9532386,725000,0.23036599,230.36599,405000,0.1286872,128.6872,348000,0.110575676,110.575676,,,,56000,0.017793786,17.793786,,,,110.52417,302.8059422,457.97583,36.61807,33.438236
,New Zealand,1981,3160621,1200549,0.37984592,379.84592,,,,,,74423120,23.546993,2000,0.000632787,0.63278707,838000,0.26513776,265.13776,365000,0.115483634,115.483634,322000,0.10187871,101.87871,,,,41000,0.012972134,12.972134,,,,101.981094,279.4002547,427.5916,33.76672,31.363394
,New Zealand,1982,3185723,1218707,0.3825527,382.5527,,,,,,73789510,23.162563,3000,0.000941701,0.94170147,802000,0.2517482,251.7482,420000,0.1318382,131.8382,334000,0.10484276,104.84276,,,,84000,0.02636764,26.36764,,,,104.78768,287.0895314,423.43512,34.445396,30.621466
,New Zealand,1983,3219831,1269465,0.3942645,394.2645,,,,,,81057860,25.174568,2000,0.000621151,0.6211506,898000,0.27889663,278.89663,374000,0.11615516,116.15516,288000,0.08944569,89.44569,,,,85000,0.0263989,26.3989,,,,89.34357,244.7769017,385.54074,29.125305,28.945518
,New Zealand,1984,3250341,1190318,0.36621326,366.21326,,,,,,80707060,24.830334,3000,0.00092298,0.9229801,803000,0.247051,247.051,390000,0.11998741,119.98741,335000,0.10306611,103.06611,,,,53000,0.016305981,16.305981,,,,103.01863,282.2428191,428.1631,33.7141,31.548334
,New Zealand,1985,3268360,1316522,0.40280813,402.80813,,,,,,93890190,28.727005,2000,0.000611928,0.6119277,827000,0.2530321,253.0321,391000,0.119631864,119.631864,345000,0.10555752,105.55752,,,,44000,0.013462409,13.462409,,,,105.630684,289.3991314,436.0854,34.48675,31.966257
,New Zealand,1986,3281673,1183698,0.36069956,360.69956,,,,,,83323400,25.390526,1000,0.000304723,0.30472263,737000,0.22458057,224.58057,448000,0.13651574,136.51574,394000,0.12006071,120.06071,,,,52000,0.015845576,15.845576,,,,120.0402,328.877257,508.44098,39.33147,37.706863
,New Zealand,1987,3299449,1264639,0.38328794,383.28794,,,,,,85732930,25.984015,3000,0.000909243,0.9092427,928000,0.2812591,281.2591,439000,0.13305251,133.05251,368000,0.111533776,111.533776,,,,69000,0.020912582,20.912582,,,,111.589294,305.7240901,502.75394,36.487293,38.46419
,New Zealand,1988,3316005,1292411,0.3897494,389.7494,,,,,,86750210,26.16106,4000,0.001206271,1.2062708,847000,0.25542784,255.42784,450000,0.13570547,135.70547,359000,0.10826281,108.26281,,,,91000,0.02744266,27.44266,,,,108.17157,296.3604628,445.27045,35.43066,32.556004
,New Zealand,1989,3333753,1277879,0.38331544,383.31544,,,,,,91688550,27.503103,4000,0.001199849,1.199849,907000,0.27206576,272.06576,374000,0.11218587,112.18587,297000,0.08908878,89.08878,,,,77000,0.023097092,23.097092,,,,89.15275,244.2541071,406.29376,28.914404,31.364265
,New Zealand,1990,3397388,1118285.2,0.3291603,329.1603,,,,,,81576160,24.011433,7000,0.002060406,2.0604064,728000,0.21428226,214.28226,397000,0.116854474,116.854474,340000,0.100076884,100.076884,,,,57000,0.016777596,16.777596,,,,100.08803,274.2137781,434.0782,32.7459,32.555862
,New Zealand,1991,3481606,1155135.6,0.3317824,331.7824,,,,,,82249630,23.62405,12000,0.003446685,3.4466852,803000,0.2306407,230.6407,424000,0.12178288,121.78288,337000,0.09679441,96.79441,,,,87000,0.024988469,24.988469,,,,96.93838,265.5846001,427.58197,31.791512,32.355682
,New Zealand,1992,3532568,1261784.8,0.35718626,357.18626,,,,,,87974910,24.903954,8000,0.002264642,2.2646415,880000,0.24911056,249.11056,365000,0.103324264,103.324264,328000,0.0928503,92.8503,,,,38000,0.010757047,10.757047,,,,92.70747,253.993066,419.45944,30.671112,31.890818
,New Zealand,1993,3573739,1164181.4,0.32576004,325.76004,,,,,,84605630,23.674261,15000,0.004197285,4.1972846,820000,0.22945157,229.45157,400000,0.11192759,111.92759,374000,0.1046523,104.6523,,,,26000,0.007275294,7.2752936,,,,104.75322,286.9951204,455.88248,34.365757,34.285954
,New Zealand,1994,3620893,1236635.4,0.34152773,341.52773,,,,,,87631210,24.201546,18000,0.004971149,4.9711494,812000,0.22425407,224.25407,416000,0.11488879,114.88879,325000,0.08975686,89.75686,,,,92000,0.025408097,25.408097,,,,89.70217,245.7593674,420.2444,29.226995,32.749046
,New Zealand,1995,3673899,1289954.5,0.35111323,351.11323,,,,,,100046920,27.23181,20000,0.005443808,5.4438077,833000,0.2267346,226.7346,511000,0.13908929,139.08929,450000,0.122485675,122.485675,,,,61000,0.016603613,16.603613,,,,122.5267,335.6895857,528.1582,40.372097,39.461823
,New Zealand,1996,3728460,1319958.8,0.3540225,354.0225,,,,,,98503496,26.419352,31000,0.008314425,8.314425,908000,0.24353218,243.53218,426000,0.114256285,114.256285,404000,0.10835573,108.35573,,,,22000,0.00590056,5.9005595,,,,108.22632,296.5104628,471.54617,35.271255,35.56036
,New Zealand,1997,3775853,1328018,0.3517134,351.7134,,,,,,96236216,25.487278,22000,0.005826498,5.826498,884000,0.23411928,234.11928,489000,0.12950715,129.50715,404000,0.106995694,106.995694,,,,85000,0.02251147,22.51147,,,,106.98982,293.1227916,456.10037,35.007442,34.01376
,New Zealand,1998,3810047,1368703.1,0.35923523,359.23523,,,,,,101562140,26.656403,22000,0.005774207,5.774207,910000,0.2388422,238.8422,465000,0.12204574,122.04574,376000,0.09868645,98.68645,,,,89000,0.023359291,23.359291,,,,98.68444,270.3683261,436.8765,32.16007,33.202614
,New Zealand,1999,3833496,1228568.9,0.32048264,320.48264,,,,,,99144440,25.862669,34000,0.008869189,8.869189,813000,0.21207796,212.07796,477000,0.1244295,124.4295,411000,0.10721284,107.21284,,,,66000,0.01721666,17.21666,,,,107.19673,293.6896683,462.99905,34.939003,34.789646
,New Zealand,2000,3855266,1303226.2,0.33803797,338.03797,,,,,,101141940,26.234749,42000,0.01089419,10.89419,911000,0.23630017,236.30017,416000,0.10790436,107.90436,357000,0.092600614,92.600614,,,,59000,0.015303743,15.303743,,,,92.545586,253.5495481,413.29288,29.731068,31.712473
,New Zealand,2001,3889587,1349348.4,0.346913,346.913,,,,,,104653750,26.906136,39000,0.010026772,10.026772,871000,0.22393122,223.93122,518000,0.13317609,133.17609,394000,0.101296104,101.296104,,,,124000,0.03187999,31.87999,,,,101.351715,277.6759287,438.95636,32.94684,32.997063
,New Zealand,2002,3948582,1290902.4,0.32692808,326.92808,,,,,,106832430,27.055899,51000,0.012916029,12.916029,856000,0.21678668,216.78668,504000,0.12764075,127.64075,415000,0.10510102,105.10102,,,,90000,0.022792993,22.792993,,,,105.00562,287.6866273,449.5224,34.11554,33.694115
,New Zealand,2003,4019944,1396633.8,0.34742618,347.42618,,,,,,115289864,28.67947,47000,0.011691705,11.691705,952000,0.23681922,236.81922,529000,0.13159387,131.59387,433000,0.10771295,107.71295,,,,96000,0.023880929,23.880929,,,,107.59826,294.7897505,460.12085,34.959183,34.46905
,New Zealand,2004,4081415,1466546,0.35932294,359.32294,,,,,,117629820,28.820845,43000,0.010535562,10.5355615,992000,0.24305296,243.05296,523000,0.12814184,128.14184,445000,0.10903081,109.03081,,,,78000,0.019111019,19.111019,,,,109.09541,298.8915313,463.72543,35.678875,34.48958
,New Zealand,2005,4132782,1452634,0.3514906,351.4906,,,,,,123897710,29.97925,52000,0.012582324,12.5823235,989000,0.2393061,239.3061,514000,0.12437143,124.37143,426000,0.10307827,103.07827,,,,89000,0.02153513,21.53513,,,,102.97034,282.1105177,451.1329,33.509872,34.050034
,New Zealand,2006,4179986,1432334,0.34266478,342.66478,,,,,,121504350,29.068125,55000,0.013157939,13.157939,952000,0.22775196,227.75196,537000,0.12846933,128.46933,457000,0.10933051,109.33051,,,,80000,0.01913882,19.13882,,,,109.27091,299.3723532,464.55658,35.67274,34.54138
,New Zealand,2007,4221495,1447611,0.3429143,342.9143,,,,,,121836980,28.861097,63000,0.014923623,14.923623,939000,0.22243305,222.43305,571000,0.13526013,135.26013,491000,0.11630951,116.30951,,,,80000,0.018950632,18.950632,,,,116.235916,318.4545612,484.31635,37.88296,35.676968
,New Zealand,2008,4260235,1466817,0.34430423,344.30423,,,,,,122026370,28.643106,60000,0.01408373,14.08373,920000,0.21595053,215.95053,611000,0.14341933,143.41933,499000,0.11712969,117.12969,,,,112000,0.026289629,26.289629,,,,117.15651,320.9767365,486.01825,38.4095,35.62795
,New Zealand,2009,4302884,1371417.6,0.31872058,318.72058,,,,,,112162230,26.066757,63000,0.014641343,14.641343,923000,0.2145073,214.5073,474000,0.110158674,110.158674,451000,0.10481342,104.81342,,,,22000,0.00511285,5.11285,,,,104.87802,287.3370382,439.04297,34.098667,32.501236
,New Zealand,2010,4346345,1331925.4,0.30644724,306.44724,,,,,,112478700,25.878918,64000,0.014725016,14.725016,960000,0.22087525,220.87525,439000,0.10100441,101.00441,399000,0.09180127,91.80127,,,,,,,,,,91.76989,251.4243537,392.99954,36.85996,27.169968
,New Zealand,2011,4381274,1299984.8,0.29671386,296.71386,,,,,,114308840,26.090319,48000,0.010955717,10.955717,715000,0.16319454,163.19454,634000,0.14470677,144.70677,388000,0.08855872,88.55872,,,,,,,,,,88.46992,242.38334,371.99966,35.799965,25.349977
,New Zealand,2012,4410285,1312469.9,0.297593,297.593,,,,,,121179750,27.476627,64000,0.014511534,14.511534,908000,0.20588239,205.88239,469000,0.10634233,106.34233,425000,0.09636565,96.36565,,,,,,,,,,96.429886,264.1914659,413.9995,39.039955,28.609966
,New Zealand,2013,4450641,1354905.5,0.3044293,304.4293,,,,,,123817610,27.820175,73000,0.016402131,16.402131,971000,0.21817082,218.17082,457000,0.10268184,102.68184,410000,0.092121564,92.121564,,,,,,,,,,92.19998,252.6026824,381.99994,36.809994,26.059994
,New Zealand,2014,4514198,1381255.2,0.3059802,305.9802,,,,,,133872940,29.655975,88000,0.01949405,19.49405,1012000,0.22418158,224.18158,458000,0.10145767,101.45767,411000,0.09104607,91.04607,,,,0,0,0,,,,91.06984,249.5064085,380.99933,37.139935,25.819954
,New Zealand,2015,4590591,1430711.9,0.3116618,311.6618,,,,,,138460590,30.161821,97000,0.021130176,21.130176,1075000,0.23417464,234.17464,452000,0.09846227,98.46227,403000,0.08778826,87.78826,,,,0,0,0,,,,87.76997,240.4656688,364.9999,35.429993,24.809994
,New Zealand,2016,4668088,1440570.6,0.3085997,308.5997,,,,,,140958640,30.196226,97000,0.020779386,20.779386,997000,0.2135778,213.5778,537000,0.11503639,115.03639,469000,0.1004694,100.4694,,,,0,0,0,,,,100.369835,274.9858466,423.99927,40.66993,28.93995
,New Zealand,2017,4746253,1391561.9,0.29319167,293.19167,,,,,,146987170,30.969097,93000,0.019594405,19.594405,989000,0.2083749,208.3749,491000,0.10345003,103.45003,414000,0.087226704,87.226704,,,,0,0,0,,,,87.18995,238.876573,355.9998,34.979977,23.939985
,New Zealand,2018,4838528,1459611.1,0.3016643,301.6643,,,,,,154744200,31.981667,98000,0.020254094,20.254094,1037000,0.21432137,214.32137,512000,0.1058173,105.8173,426000,0.0880433,88.0433,,,,0,0,0,0,0,0,88.08003,241.3151483,362.00012,35.360012,24.460009
,New Zealand,2019,4959033,1464466.1,0.29531285,295.31285,,,,,,148881700,30.022322,102000,0.020568525,20.568525,1038000,0.209315,209.315,516000,0.10405254,104.05254,431000,0.0869121,86.9121,,,,,,,0,0,0,86.99995,238.356025,355.99976,35.199978,23.849985
,New Zealand,2020,5061130,1479277.1,0.292282,292.282,,,,,,147702270,29.183655,89000,0.017585006,17.585006,1056000,0.20864905,208.64905,484000,0.09563082,95.63082,404000,0.07982407,79.82407,,,,,,,,,,79.85,218.7671211,329,32.24,22.1
,New Zealand,2021,5129730,1495211.6,0.2914796,291.4796,,,,,,148752820,28.998175,110000,0.021443624,21.443624,1117000,0.21775025,217.75025,497000,0.09688619,96.88619,417000,0.081290826,81.290826,,,,,,,,,,81.38,222.9589019,332,32.14,22.53
,New Zealand,2022,5185289,1456139.5,0.2808213,280.8213,,,,,,147188670,28.385818,,,,,,,,,,,,,,,,,,,,,,,,,,
,Nicaragua,1961,1844635,36383.6,0.019724011,19.724011,,,,,,2319800,1.2575929,0,0,0,7000,0.003794789,3.7947886,29000,0.015721267,15.721267,29000,0.015721267,15.721267,,,,,,,,,,15.942503,43.67808997,54.56364,6.1210485,3.1646912
,Nicaragua,1962,1901456,38069.2,0.020021077,20.021077,,,,,,2706750,1.4235144,0,0,0,11000,0.005785041,5.7850406,27000,0.014199645,14.199645,27000,0.014199645,14.199645,,,,,,,,,,14.240903,39.01617221,48.627472,5.46811,2.8481805
,Nicaragua,1963,1960158,44989.2,0.022951823,22.951823,,,,,,3026150,1.5438297,0,0,0,15000,0.007652444,7.6524443,30000,0.015304889,15.304889,30000,0.015304889,15.304889,,,,,,,,,,15.471406,42.38741327,53.554867,5.9604583,3.104199
,Nicaragua,1964,2020948,47419.8,0.023464138,23.464138,,,,,,3355300,1.6602604,1000,0.000494817,0.4948173,13000,0.006432625,6.4326245,35000,0.017318605,17.318605,35000,0.017318605,17.318605,,,,,,,,,,17.18733,47.08857487,59.43745,6.5876513,3.4671848
,Nicaragua,1965,2084104,48319.8,0.023184927,23.184927,,,,,,3889425,1.8662336,1000,0.000479823,0.4798225,12000,0.00575787,5.75787,37000,0.017753433,17.753433,37000,0.017753433,17.753433,,,,,,,,,,17.986008,49.27673375,62.362053,6.7410407,3.6922293
,Nicaragua,1966,2150006,55236.2,0.025691183,25.691183,,,,,,4165000,1.9372039,1000,0.000465115,0.46511498,16000,0.00744184,7.4418397,41000,0.019069714,19.069714,41000,0.019069714,19.069714,,,,,,,,,,18.886738,51.74448715,65.26308,6.9119525,3.9355612
,Nicaragua,1967,2219007,57936.68,0.026109282,26.109282,,,,,,4248330,1.9145185,1000,0.000450652,0.45065203,18000,0.008111737,8.111737,41000,0.018476734,18.476734,41000,0.018476734,18.476734,,,,,,,,,,18.54297,50.80265703,64.17961,6.8820286,3.821155
,Nicaragua,1968,2291304,65257.44,0.028480481,28.480481,,,,,,4499790,1.9638555,1000,0.000436433,0.43643272,20000,0.008728654,8.728654,46000,0.020075904,20.075904,46000,0.020075904,20.075904,,,,,,,,,,20.014795,54.83505425,68.98255,7.4402614,4.0995345
,Nicaragua,1969,2366638,72277.6,0.030540202,30.540202,,,,,,4263500,1.8015007,1000,0.00042254,0.42254032,24000,0.010140968,10.140968,49000,0.020704476,20.704476,49000,0.020704476,20.704476,,,,,,,,,,20.853888,57.13393915,70.82452,7.69233,4.2396345
,Nicaragua,1970,2444776,81427.56,0.03330676,33.30676,,,,,,4815005,1.9695077,1000,0.000409035,0.40903542,30000,0.012271063,12.2710625,53000,0.021678878,21.678878,53000,0.021678878,21.678878,,,,,,,,,,21.518536,58.95489256,73.62638,7.8731146,4.466667
,Nicaragua,1971,2525485,85210.4,0.03374021,33.74021,,,,,,5029249,1.9913993,1000,0.000395964,0.39596355,30000,0.011878907,11.878907,57000,0.022569923,22.569923,57000,0.022569923,22.569923,,,,,,,,,,22.403769,61.38018843,77.38949,8.277737,4.6041846
,Nicaragua,1972,2603188,92541.8,0.03554941,35.54941,,,,,,6342807,2.4365535,1000,0.000384144,0.38414437,36000,0.013829197,13.829197,58000,0.022280373,22.280373,58000,0.022280373,22.280373,,,,,,,,,,22.431107,61.45508706,77.41623,8.192401,4.664573
,Nicaragua,1973,2682751,84613.2,0.031539716,31.539716,,,,,,6806900,2.5372837,2000,0.000745503,0.7455034,32000,0.011928055,11.9280545,56000,0.020874096,20.874096,56000,0.020874096,20.874096,,,,,,,,,,20.692976,56.69308436,71.59181,7.678957,4.315123
,Nicaragua,1974,2769211,73702.2,0.026614875,26.614875,,,,,,8632050,3.1171515,3000,0.001083341,1.0833411,19000,0.00686116,6.86116,58000,0.020944593,20.944593,58000,0.020944593,20.944593,,,,,,,,,,20.897032,57.25214189,71.5182,7.3477607,4.4086566
,Nicaragua,1975,2857464,94124.6,0.032939907,32.939907,,,,,,10501300,3.675042,2000,0.000699921,0.69992134,27000,0.009448938,9.448938,69000,0.024147285,24.147285,69000,0.024147285,24.147285,,,,,,,,,,23.980362,65.69962126,84.210335,8.753958,5.160331
,Nicaragua,1976,2947459,105222,0.035699226,35.699226,,,,,,11915100,4.042499,3000,0.001017826,1.0178259,33000,0.011196084,11.196084,75000,0.025445646,25.445646,75000,0.025445646,25.445646,,,,,,,,,,25.360947,69.48204588,88.09283,9.13229,5.471544
,Nicaragua,1977,3038689,113198.4,0.03725238,37.25238,,,,,,10252365,3.3739436,3000,0.000987268,0.9872678,33000,0.010859947,10.859947,83000,0.027314411,27.314411,83000,0.027314411,27.314411,,,,,,,,,,27.373976,74.99719377,94.96694,9.937262,5.78613
,Nicaragua,1978,3128550,112015,0.035804126,35.804126,,,,,,8659641,2.7679408,3000,0.000958911,0.9589107,44000,0.014064023,14.064023,71000,0.022694219,22.694219,71000,0.022694219,22.694219,,,,,,,,,,22.765556,62.37138568,78.400536,8.183057,4.831433
,Nicaragua,1979,3214316,106661.8,0.03318336,33.18336,,,,,,7480700,2.327307,3000,0.000933325,0.9333245,44000,0.01368876,13.68876,66000,0.02053314,20.53314,66000,0.02053314,20.53314,,,,,,,,,,20.415928,55.93404876,69.75605,7.1721015,4.3229103
,Nicaragua,1980,3303310,75547.4,0.02287021,22.87021,,,,,,7001367,2.1195004,9000,0.00272454,2.72454,24000,0.00726544,7.2654397,60000,0.0181636,18.1636,60000,0.0181636,18.1636,,,,,,,,,,18.20144,49.86695841,61.983284,6.434455,3.6993198
,Nicaragua,1981,3397663,65297.6,0.019218387,19.218387,,,,,,6484525,1.9085251,7000,0.00206024,2.0602397,11000,0.003237519,3.2375194,62000,0.018247837,18.247837,62000,0.018247837,18.247837,,,,,,,,,,18.129072,49.66868991,62.989178,6.485917,3.828561
,Nicaragua,1982,3491908,78138,0.022376878,22.376878,,,,,,8578423,2.456658,1000,0.000286376,0.2863764,17000,0.004868398,4.8683984,62000,0.017755335,17.755335,62000,0.017755335,17.755335,,,,,,,,,,17.74649,48.62052006,62.009365,6.565119,3.8091466
,Nicaragua,1983,3584608,79866.96,0.02228053,22.28053,,,,,,9508821,2.6526809,2000,0.000557941,0.55794104,17000,0.004742499,4.742499,65000,0.018133085,18.133085,65000,0.018133085,18.133085,,,,,,,,,,18.080303,49.53507622,64.00979,6.7062564,3.9292161
,Nicaragua,1984,3674509,75239.04,0.020475945,20.475945,,,,,,9249162,2.517115,4000,0.001088581,1.0885808,11000,0.002993597,2.9935972,68000,0.018505873,18.505873,68000,0.018505873,18.505873,,,,,,,,,,18.545938,50.81078853,67.009766,7.1247153,4.010732
,Nicaragua,1985,3763036,70405.52,0.018709766,18.709766,,,,,,9647127,2.5636551,1000,0.000265743,0.26574288,8000,0.002125943,2.125943,64000,0.017007545,17.007545,64000,0.017007545,17.007545,,,,,,,,,,17.016739,46.62120227,61.126175,6.457685,3.7070067
,Nicaragua,1986,3852022,63928.6,0.016596116,16.596116,,,,,,9538025,2.4761086,1000,0.000259604,0.25960393,4000,0.001038416,1.0384157,60000,0.015576235,15.576235,60000,0.015576235,15.576235,,,,,,,,,,15.595666,42.72785163,55.171024,5.7634015,3.3890772
,Nicaragua,1987,3941466,57333.08,0.014546131,14.546131,,,,,,10701086,2.7150016,2000,0.000507425,0.5074254,5000,0.001268564,1.2685636,51000,0.012939348,12.939348,51000,0.012939348,12.939348,,,,,,,,,,12.905411,35.35729006,46.231274,4.6428003,2.9902782
,Nicaragua,1988,4033290,56509.24,0.014010705,14.010705,,,,,,10304553,2.5548754,2000,0.000495873,0.4958731,11000,0.002727302,2.727302,44000,0.010909208,10.909208,44000,0.010909208,10.909208,,,,,,,,,,11.035755,30.2349449,40.25498,4.01568,2.5723913
,Nicaragua,1989,4129449,71503.16,0.017315423,17.315423,,,,,,6928080,1.6777251,2000,0.000484326,0.48432613,43000,0.010413012,10.413012,36000,0.00871787,8.71787,36000,0.00871787,8.71787,,,,,,,,,,8.778934,24.05187373,31.353336,3.0471523,1.9987751
,Nicaragua,1990,4227824,77072.6,0.018229851,18.229851,,,,,,7393550,1.7487838,0,0,0,28000,0.006622792,6.622792,50000,0.011826415,11.826415,50000,0.011826415,11.826415,,,,,,,,,,11.793987,32.31229283,41.10767,4.4631186,2.495823
,Nicaragua,1991,4327293,67140.35,0.015515555,15.515555,,,,,,8216000,1.8986466,9000,0.002079822,2.0798221,18000,0.004159644,4.1596442,58000,0.013403298,13.403298,58000,0.013403298,13.403298,,,,,,,,,,13.453301,36.85835854,48.956703,4.9348354,3.1136465
